OTTMUST00000149172.1;pct;1;3;7;10;8;5;15;14;17;23;32;2;4;4;2;1;1;0;0;2;0;3;2;0;2;1;1;0;0;3;12;1377;1559;1365;0.957894736842105;1425
OTTMUST00000118786.2;pct;3;0;8;1;3;2;7;7;9;15;11;2;2;3;2;0;2;1;3;2;5;0;3;2;3;3;1;1;2;2;589;922;262.5;333;0.36;925
OTTMUST00000013650.2;pct;27;2;16;5;24;3;28;34;21;74;44;10;8;8;6;3;1;3;14;7;3;12;12;4;1;0;7;12;7;4;0;3903;4103;3903;0.999743852459016;3904
OTTMUST00000078562.1;pct;5;11;7;11;9;5;26;23;21;13;24;3;7;2;1;1;4;1;6;5;3;1;5;1;5;4;2;0;1;2;246;882;785;636;0.430602572782668;1477
OTTMUST00000142344.2;pct;2;3;5;2;8;2;4;6;8;14;6;1;4;4;5;0;3;2;3;5;0;1;0;3;2;2;2;2;1;0;331;691;510;360;0.520231213872832;692
OTTMUST00000123167.1;pct;0;7;2;1;3;8;11;10;17;17;12;0;3;0;1;0;1;0;1;1;1;0;0;0;1;2;1;1;0;0;124;484;515;360;0.494505494505495;728
OTTMUST00000014019.2;pct;4;15;18;7;19;8;26;28;30;62;40;6;9;9;12;5;1;2;8;6;5;4;4;1;6;3;2;4;2;5;122;1829;1907;1707;0.527340129749768;3237
OTTMUST00000011906.2;pct;13;6;19;11;27;6;22;22;30;70;41;3;6;16;10;4;2;1;12;7;6;6;8;5;1;1;2;8;2;2;162;2178;2143;2016;0.615572519083969;3275
OTTMUST00000068733.4;pct;8;11;15;23;10;10;27;19;26;35;33;7;4;4;2;2;4;1;3;2;2;0;4;3;6;1;4;4;5;3;86;1646;1760;1560;0.687830687830688;2268
OTTMUST00000054996.2;pct;5;2;2;3;4;3;7;7;12;22;13;2;1;5;2;1;2;1;1;2;0;0;2;3;0;0;1;1;1;1;224;704;680;480;0.517241379310345;928
OTTMUST00000157407.1;pct;8;25;14;19;14;14;61;23;38;25;26;6;4;1;5;4;6;4;2;1;2;4;2;5;5;3;3;3;1;3;1;1723;1772;1722;0.679826292933281;2533
OTTMUST00000110746.2;pct;0;16;10;22;10;13;35;35;38;27;37;2;3;3;4;2;5;0;2;1;2;7;1;3;7;3;1;0;0;6;148;850;893;702;0.310894596988485;2258
OTTMUST00000158715.1;pct;0;1;1;4;3;3;5;8;5;17;7;2;4;1;1;1;0;0;1;1;1;0;1;0;0;0;1;0;0;0;84;651;683;567;0.869631901840491;652
OTTMUST00000113438.1;pct;9;8;18;1;12;6;13;27;33;36;38;3;13;5;5;0;4;1;4;7;9;6;6;2;1;4;3;5;2;1;575;2360;1985;1785;0.569741461857644;3133
OTTMUST00000134473.1;pct;1;2;10;4;11;5;8;17;11;24;17;0;7;3;2;2;1;2;1;0;4;3;2;1;3;3;3;2;0;2;148;1345;1397;1197;0.762906309751434;1569
OTTMUST00000013999.1;pct;8;3;9;3;6;2;4;11;8;29;15;7;4;6;6;0;1;1;4;2;1;3;3;1;0;0;2;2;0;3;54;1164;1310;1110;0.74496644295302;1490
OTTMUST00000127411.1;pct;7;3;39;1;26;4;9;15;17;53;18;6;4;14;11;4;1;2;9;4;5;9;5;5;5;1;3;8;4;1;307;1489;1154;1182;0.5216240070609;2266
OTTMUST00000096159.1;pct;9;5;21;6;33;5;15;21;21;53;28;9;3;7;15;7;0;2;4;3;6;4;5;3;7;3;2;2;8;2;154;1384;1418;1230;0.496969696969697;2475
OTTMUST00000054094.2;pct;5;1;4;2;11;2;6;3;6;11;8;7;1;0;2;0;0;1;3;1;0;2;1;0;0;0;4;4;2;0;438;768;444;330;0.428571428571429;770
OTTMUST00000070249.5;pct;4;15;12;19;17;23;36;45;46;71;53;5;11;10;3;4;7;1;4;8;5;5;5;2;8;3;2;3;5;6;226;1096;967;870;0.29029029029029;2997
OTTMUST00000068766.1;pct;17;13;14;20;35;21;49;33;26;61;44;9;9;7;14;4;7;1;7;3;10;12;11;6;9;2;6;11;4;4;405;2292;1967;1887;0.517411571154373;3647
OTTMUST00000068083.1;pct;9;3;7;7;42;3;15;21;18;45;43;6;6;3;8;7;6;3;2;2;4;12;11;3;3;2;2;7;3;4;43;1858;2009;1815;0.799911855442926;2269
OTTMUST00000034087.4;pct;1;11;5;1;5;3;7;9;12;6;6;0;2;2;3;0;3;1;1;2;1;0;3;1;2;2;1;1;0;0;127;184;257;57;0.0782967032967033;728
OTTMUST00000064656.3;pct;0;3;0;2;0;0;7;3;11;5;9;0;2;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;1;94;457;506;363;0.757828810020877;479
OTTMUST00000145916.1;pct;0;7;3;5;1;5;22;12;14;15;11;0;2;0;0;0;3;0;0;0;0;0;2;0;2;2;0;0;0;3;0;924;1124;924;0.998918918918919;925
OTTMUST00000055450.2;pct;0;8;4;10;8;8;19;14;19;15;20;0;1;0;1;0;3;0;0;0;3;0;1;1;2;2;1;1;2;3;163;964;1001;801;0.62578125;1280
OTTMUST00000063368.2;pct;7;29;24;25;23;20;47;43;70;89;76;7;17;16;11;0;16;3;11;15;8;2;7;12;9;9;6;4;9;10;18;1464;1646;1446;0.3071367884452;4708
OTTMUST00000049116.1;pct;0;0;0;6;2;3;7;3;4;4;3;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;37;229;392;192;0.668989547038328;287
OTTMUST00000149636.1;pct;0;7;5;8;5;10;22;16;15;14;16;1;4;0;3;0;3;0;0;0;0;1;2;0;4;1;2;1;1;3;55;133;278;78;0.0607476635514019;1284
OTTMUST00000076748.1;pct;13;50;42;55;43;38;84;91;119;114;151;11;30;15;11;3;23;7;17;14;7;6;5;10;24;11;10;11;10;19;294;4494;4334;4200;0.522063393412057;8045
OTTMUST00000062874.1;pct;6;9;16;11;26;5;14;37;23;51;44;5;8;11;8;5;0;4;8;7;6;6;11;6;4;2;5;6;2;3;532;2539;2073;2007;0.693983402489627;2892
OTTMUST00000054518.2;pct;3;5;7;1;3;2;3;11;11;11;12;3;2;1;1;1;2;1;2;3;2;2;1;0;3;1;2;2;1;0;344;755;523.5;411;0.543650793650794;756
OTTMUST00000082364.1;pct;4;12;11;16;12;9;26;30;45;45;38;0;11;6;2;0;9;2;4;4;2;0;4;3;6;2;1;1;0;7;132;816;884;684;0.243416370106762;2810
OTTMUST00000053241.2;pct;5;10;12;18;11;9;26;36;37;32;46;2;7;2;3;2;2;1;2;3;2;1;3;2;1;4;4;5;5;3;287;2384;2139;2097;0.878876781223806;2386
OTTMUST00000146711.1;pct;5;23;11;16;20;16;35;32;24;32;34;4;13;4;2;5;4;1;4;2;7;5;3;3;5;1;4;6;7;5;211;1261;1250;1050;0.420336269015212;2498
OTTMUST00000089547.3;pct;2;4;7;9;4;5;4;12;10;13;9;2;3;4;2;1;2;1;1;2;1;0;1;1;0;1;3;2;2;0;288;1020;882;732;0.716242661448141;1022
OTTMUST00000085319.2;pct;7;23;25;16;18;19;45;38;44;74;59;10;12;11;6;1;12;4;5;8;4;4;6;7;6;2;7;3;5;10;98;2453;2555;2355;0.568017366136035;4146
OTTMUST00000085057.1;pct;0;10;2;9;4;12;30;25;47;41;44;2;4;0;0;1;11;1;0;0;0;0;1;1;8;1;1;0;1;5;381;762;492.5;381;0.170317389360751;2237
OTTMUST00000080501.1;pct;15;4;34;6;32;13;17;31;40;84;60;12;12;7;16;1;6;1;10;13;11;5;11;3;10;4;10;6;5;4;130;3172;3233;3042;0.602376237623762;5050
OTTMUST00000037942.1;pct;8;48;21;63;22;42;140;92;116;101;130;3;19;5;6;5;15;1;6;9;4;5;4;3;10;8;7;2;7;23;254;5846;5611;5592;0.78671918964547;7108
OTTMUST00000055937.3;pct;18;10;18;17;22;8;26;24;23;41;28;10;8;6;6;2;3;2;1;2;5;5;4;7;1;4;10;5;0;3;534;1941;1535;1407;0.581645307978504;2419
OTTMUST00000067813.2;pct;2;22;5;23;8;18;53;39;55;52;77;0;12;4;1;3;14;0;2;1;2;3;2;3;5;1;0;4;1;13;131;2513;2582;2382;0.679988581216101;3503
OTTMUST00000131171.1;pct;19;45;43;30;44;31;53;59;83;172;113;24;19;31;14;6;12;5;19;22;19;12;15;18;13;8;15;28;6;9;764;4349;3526.5;3585;0.486299511665762;7372
OTTMUST00000067580.1;pct;9;10;25;10;20;14;34;50;52;57;77;3;20;5;9;7;6;4;4;7;4;6;2;2;8;6;0;3;5;8;83;3581;3698;3498;0.881552419354839;3968
OTTMUST00000040629.2;pct;4;1;13;4;12;4;3;16;13;38;23;5;5;7;5;1;1;3;5;3;2;4;6;5;4;1;4;2;4;0;25;1183;1358;1158;0.641196013289037;1806
OTTMUST00000078224.1;pct;17;18;25;17;22;15;21;45;35;85;58;10;10;10;6;3;9;5;2;7;8;4;10;9;8;5;5;7;3;6;1;847;896;846;0.216867469879518;3901
OTTMUST00000090495.1;pct;11;1;16;4;19;6;14;16;12;46;21;5;5;5;11;3;0;2;1;3;3;2;6;5;1;0;2;1;1;1;181;1345;1253;1164;0.635718186783179;1831
OTTMUST00000069028.1;pct;4;8;17;3;14;14;17;34;29;41;32;4;8;8;10;5;2;0;9;7;5;2;2;4;2;4;8;5;4;3;120;1941;2021;1821;0.847370870172173;2149
OTTMUST00000081279.1;pct;7;0;8;0;12;5;5;16;11;34;22;7;9;7;4;0;1;3;9;5;2;1;1;5;4;2;4;4;0;0;485;1505;1028;1020;0.603550295857988;1690
OTTMUST00000146452.1;pct;8;2;12;1;12;3;7;8;15;35;22;6;1;6;6;0;2;0;2;6;0;6;3;3;1;2;0;1;1;1;0;1731;1831;1731;0.81343984962406;2128
OTTMUST00000034077.1;pct;12;9;35;12;44;13;38;52;51;140;112;14;14;11;13;9;10;8;10;5;10;11;6;4;13;9;10;14;8;15;154;4819;4812.5;4665;0.810317873892652;5757
OTTMUST00000068619.1;pct;8;7;17;17;23;14;28;38;38;76;59;6;14;9;4;3;6;4;9;8;6;3;10;1;12;2;4;2;3;8;0;1590;1640;1590;0.395817774458551;4017
OTTMUST00000009784.2;pct;3;0;1;1;2;1;6;4;3;6;5;1;0;0;0;0;0;0;0;0;1;0;0;0;2;1;0;0;0;1;231;504;392;273;0.538461538461538;507
OTTMUST00000095890.1;pct;1;4;4;4;6;4;8;9;13;18;10;4;5;2;5;0;2;0;3;4;1;5;2;0;1;1;1;1;0;0;202;811;709;609;0.440028901734104;1384
OTTMUST00000059236.1;pct;8;24;22;34;20;23;49;29;78;72;96;7;12;8;5;2;13;4;8;8;5;2;7;5;13;3;3;4;5;12;386;2969;2634;2583;0.558124459809853;4628
OTTMUST00000057467.1;pct;4;47;14;39;15;24;72;56;86;58;81;3;11;5;0;3;20;3;0;2;7;2;3;3;14;4;2;5;7;18;62;1478;1616;1416;0.347911547911548;4070
OTTMUST00000060442.1;pct;3;30;17;42;22;31;91;55;81;72;89;4;12;8;6;7;10;4;4;6;2;2;2;4;10;5;9;1;4;13;409;3490;3251;3081;0.594787644787645;5180
OTTMUST00000143014.2;pct;2;1;5;3;9;2;9;12;15;22;23;2;5;1;0;1;1;2;2;3;2;1;1;1;1;3;2;2;2;2;38;104;259.5;66;0.0540540540540541;1221
OTTMUST00000129080.3;pct;32;57;54;62;59;44;119;95;127;127;141;26;18;20;15;6;19;7;29;11;14;20;12;5;23;10;17;22;13;25;1138;4906;3537.5;3768;0.428864101980423;8786
OTTMUST00000041110.1;pct;31;27;37;42;47;20;60;60;63;115;83;29;21;11;26;8;4;5;17;12;8;17;10;4;10;5;11;18;7;6;775;5899;5267;5124;0.755083996463307;6786
OTTMUST00000153872.1;pct;6;9;12;11;19;18;29;27;43;48;48;5;5;5;3;3;10;3;2;2;2;5;6;5;9;5;3;10;2;3;247;1375;1237;1128;0.440797186400938;2559
OTTMUST00000026795.3;pct;1;0;4;2;3;2;5;8;7;5;11;5;3;0;0;0;1;1;1;1;1;0;2;1;0;1;3;2;0;0;94;754;710;660;0.871862615587847;757
OTTMUST00000071131.2;pct;4;2;1;2;8;2;2;3;7;11;8;0;1;2;2;2;2;0;0;0;0;1;2;1;0;1;2;0;1;1;62;386;429;324;0.832904884318766;389
OTTMUST00000046740.1;pct;3;8;9;6;5;5;8;4;10;8;6;1;0;1;1;0;3;2;1;1;1;1;2;3;1;0;3;5;3;0;69;120;251;51;0.0589595375722543;865
OTTMUST00000137160.1;pct;1;7;5;14;5;6;23;14;24;28;31;1;2;3;1;2;5;0;0;1;1;1;2;1;1;2;1;0;0;2;180;1611;1560.5;1431;0.794117647058823;1802
OTTMUST00000046468.1;pct;3;6;8;6;4;10;14;12;27;43;33;0;3;2;3;0;5;0;1;3;4;1;3;0;5;1;2;2;1;4;500;1406;872;906;0.427157001414427;2121
OTTMUST00000057336.1;pct;3;9;3;15;8;11;22;21;32;34;38;2;1;5;3;0;6;0;2;3;2;3;1;3;8;0;0;1;0;4;109;904;995;795;0.362517099863201;2193
OTTMUST00000066318.1;pct;10;23;16;11;27;12;26;28;40;59;51;5;6;13;6;4;5;3;5;7;7;4;7;8;5;4;5;5;3;5;353;1103;840.5;750;0.243111831442464;3085
OTTMUST00000029790.1;pct;11;3;12;7;23;4;15;28;24;41;31;11;11;7;13;2;6;3;7;4;7;6;7;1;4;2;6;7;2;3;57;2166;2309;2109;0.678571428571429;3108
OTTMUST00000132458.1;pct;6;5;8;5;7;11;28;11;23;34;26;4;3;8;3;0;6;1;1;2;2;2;2;3;2;1;1;1;2;6;73;1069;1196;996;0.720694645441389;1382
OTTMUST00000049608.1;pct;5;2;8;2;14;9;15;24;20;51;20;3;4;8;2;4;6;4;3;6;1;3;4;0;6;2;2;3;1;2;102;897;953;795;0.33083645443196;2403
OTTMUST00000127112.1;pct;7;54;34;44;29;41;121;99;139;145;141;20;19;14;11;2;25;3;11;6;7;5;3;6;23;5;11;7;8;24;477;3042;2625.5;2565;0.298568269118845;8591
OTTMUST00000143077.1;pct;2;1;6;12;6;5;17;15;8;17;23;0;1;1;1;2;1;2;1;1;0;1;2;1;0;0;2;4;2;1;0;1026;1226;1026;0.693711967545639;1479
OTTMUST00000145409.1;pct;5;0;8;0;8;0;3;5;5;13;9;5;1;1;4;2;0;1;1;0;4;0;2;0;1;1;1;4;3;0;1;613;612;612;0.996742671009772;614
OTTMUST00000126377.2;pct;2;5;3;1;1;3;6;4;12;9;10;0;0;0;1;0;1;0;0;1;2;0;1;0;0;1;1;0;0;2;263;482;325.5;219;0.453416149068323;483
OTTMUST00000116596.1;pct;13;16;21;11;17;25;43;38;51;78;40;11;6;9;6;4;6;0;10;6;7;9;4;6;5;7;5;3;0;4;201;2736;2669;2535;0.631696984799402;4013
OTTMUST00000096088.2;pct;2;0;5;3;9;0;2;8;4;4;4;3;4;1;4;0;1;1;3;3;1;0;3;2;0;3;1;0;1;0;2;539;587;537;0.917948717948718;585
OTTMUST00000061576.2;pct;1;11;8;9;3;11;27;11;26;33;15;0;4;4;4;0;2;1;3;3;3;1;2;1;2;0;0;1;0;2;129;765;836;636;0.403041825095057;1578
OTTMUST00000096998.1;pct;1;1;4;5;9;5;11;9;12;19;19;2;1;1;4;1;4;0;1;2;0;1;3;1;2;3;3;1;0;2;192;549;512;357;0.356287425149701;1002
OTTMUST00000038015.2;pct;3;6;7;9;4;4;11;19;14;23;19;3;5;2;3;0;2;1;2;2;0;2;1;0;1;3;2;2;1;2;535;1189;598;654;0.530844155844156;1232
OTTMUST00000013871.2;pct;1;7;2;4;0;8;21;16;14;15;10;0;3;0;1;0;4;0;1;0;0;0;0;0;0;0;0;0;0;1;129;1065;1079;936;0.878048780487805;1066
OTTMUST00000069688.1;pct;8;6;23;1;21;8;12;14;17;50;18;5;4;12;9;2;1;0;5;6;6;5;11;3;1;1;1;7;3;1;30;1584;1754;1554;0.724813432835821;2144
OTTMUST00000058516.1;pct;4;1;5;4;6;6;6;5;13;14;15;1;1;1;4;0;1;0;1;2;1;2;2;0;1;1;0;1;1;0;243;618;537.5;375;0.525210084033613;714
OTTMUST00000047550.1;pct;2;11;9;10;8;5;25;8;19;34;35;0;3;7;5;0;8;2;3;9;3;2;2;2;6;3;0;1;0;4;305;734;355;429;0.259528130671506;1653
OTTMUST00000061696.2;pct;11;7;17;4;15;10;29;37;50;62;53;8;12;6;4;3;6;3;1;5;5;3;4;4;9;4;3;6;1;6;589;1678;788.5;1089;0.384941675503712;2829
OTTMUST00000147594.1;pct;0;7;5;15;1;4;20;16;19;24;41;1;6;1;1;0;2;0;0;2;0;0;0;0;7;0;1;1;1;4;204;1722;1668.5;1518;0.852808988764045;1780
OTTMUST00000110689.1;pct;4;6;12;25;16;5;27;34;20;57;47;3;5;5;0;3;3;5;3;4;1;3;1;5;7;2;2;4;2;6;343;2557;2315;2214;0.818786982248521;2704
OTTMUST00000081214.3;pct;1;7;2;7;6;4;10;11;14;25;18;4;2;2;0;1;5;4;4;3;2;0;2;3;2;0;1;1;2;2;426;1101;684.5;675;0.612522686025408;1102
OTTMUST00000035925.1;pct;3;10;8;6;10;5;20;13;18;17;19;2;5;2;3;3;2;1;4;1;2;2;2;3;5;3;1;2;3;6;98;293;395;195;0.175675675675676;1110
OTTMUST00000001208.2;pct;3;15;10;18;13;16;16;23;30;56;48;7;11;8;0;1;3;0;7;8;3;5;5;3;8;0;3;7;1;5;80;1982;2102;1902;0.605154311167674;3143
OTTMUST00000053296.2;pct;1;0;4;0;3;2;1;5;1;10;4;1;1;1;2;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;179;407;378;228;0.557457212713936;409
OTTMUST00000098184.2;pct;0;6;1;5;1;13;11;7;19;16;15;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;1;1;0;0;0;924;1024;924;0.998918918918919;925
OTTMUST00000077693.1;pct;30;9;63;8;100;24;33;88;63;201;95;24;26;43;38;10;6;4;38;19;10;26;35;15;9;3;5;24;7;6;0;8295;8345;8295;0.922589255922589;8991
OTTMUST00000094412.1;pct;1;7;10;21;9;4;19;22;25;36;29;0;6;1;1;2;6;1;1;1;0;2;1;0;5;2;3;5;2;2;231;2001;1961;1770;0.703218116805721;2517
OTTMUST00000048665.2;pct;3;1;8;0;5;2;5;7;7;21;9;1;3;6;3;0;0;1;4;4;1;3;0;2;1;0;0;2;1;2;323;707;391.5;384;0.540845070422535;710
OTTMUST00000125473.1;pct;9;23;16;31;28;21;62;56;57;68;66;13;14;7;9;10;15;4;6;9;5;5;6;7;7;6;5;6;5;12;644;2408;1644.5;1764;0.403938630638883;4367
OTTMUST00000049649.1;pct;0;9;3;16;4;13;41;31;32;27;31;5;5;2;0;2;7;1;1;1;1;0;4;2;4;0;2;0;3;7;97;1345;1448;1248;0.624937406109164;1997
OTTMUST00000081898.2;pct;1;24;8;24;13;14;53;33;41;55;44;3;8;6;4;2;7;3;4;4;1;1;2;5;2;2;4;3;1;11;258;1272;1214;1014;0.411359026369168;2465
OTTMUST00000079926.2;pct;0;1;1;0;1;2;1;1;3;9;6;1;0;0;0;0;1;0;0;0;0;0;0;2;0;1;0;0;0;0;23;86;263;63;0.215753424657534;292
OTTMUST00000087170.3;pct;1;8;18;12;23;9;23;29;31;34;36;6;8;5;4;3;6;3;3;2;2;6;6;7;5;8;6;4;5;4;57;2229;2345;2172;0.901618929016189;2409
OTTMUST00000137272.1;pct;0;13;5;15;14;5;24;18;18;19;23;3;7;1;1;5;3;2;3;0;2;5;3;0;2;1;0;3;6;3;24;915;1091;891;0.611530542210021;1457
OTTMUST00000093990.2;pct;10;9;25;11;27;8;24;35;38;68;46;6;7;11;7;9;1;2;2;5;7;6;5;6;4;5;1;3;4;4;111;2133;2222;2022;0.551254089422028;3668
OTTMUST00000152364.1;pct;17;16;22;13;8;8;33;20;34;36;36;4;7;5;13;1;5;2;8;7;6;2;6;6;2;6;2;3;1;7;854;2069;1361;1215;0.436736161035226;2782
OTTMUST00000115984.1;pct;8;4;18;0;11;7;14;13;20;45;32;10;9;5;7;2;3;1;6;8;5;6;6;2;1;2;2;4;0;3;23;2189;2366;2166;0.843786521231009;2567
OTTMUST00000062381.1;pct;1;9;6;8;4;4;27;8;25;16;14;2;2;2;3;1;1;3;2;5;0;1;3;2;1;2;2;2;4;1;115;907;992;792;0.658901830282862;1202
OTTMUST00000093728.1;pct;16;31;26;36;24;26;35;51;63;77;81;12;14;4;11;1;11;0;2;4;5;4;4;4;7;7;7;5;7;5;297;3183;2979;2886;0.653828726778432;4414
OTTMUST00000043848.1;pct;3;14;8;8;4;9;30;27;23;28;17;3;8;4;2;1;5;1;4;3;1;1;4;1;1;1;3;3;3;1;1;952;1001;951;0.544985673352436;1745
OTTMUST00000126931.2;pct;20;25;43;8;29;15;41;54;49;74;68;12;20;6;18;5;2;3;14;12;10;10;6;7;10;6;6;13;5;2;1;4222;4271;4221;0.702095808383233;6012
OTTMUST00000002918.3;pct;21;5;26;4;23;8;12;14;33;60;35;14;6;12;10;4;6;1;8;5;11;7;10;6;2;2;4;2;5;2;466;1633;1187.5;1167;0.366865765482553;3181
OTTMUST00000095322.3;pct;0;3;1;1;0;2;6;4;4;4;5;2;1;0;0;0;0;1;1;0;0;1;1;1;2;0;1;0;0;1;64;181;317;117;0.207079646017699;565
OTTMUST00000118546.3;pct;0;4;0;0;1;6;14;10;14;19;19;0;5;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;2;88;493;605;405;0.460750853242321;879
OTTMUST00000089499.2;pct;3;11;8;4;4;10;14;9;17;25;17;2;5;3;0;2;5;2;1;2;1;2;2;0;1;0;1;2;1;1;370;784;432;414;0.30576070901034;1354
OTTMUST00000124030.1;pct;7;32;16;24;30;31;70;42;78;74;67;10;12;13;7;2;11;2;9;12;8;7;5;7;8;6;3;2;1;11;272;1337;1151;1065;0.226354941551541;4705
OTTMUST00000131615.1;pct;11;5;9;1;9;6;11;23;31;55;31;6;6;7;4;5;4;2;3;4;7;4;2;5;5;2;2;2;2;4;16;1279;1363;1263;0.517199017199017;2442
OTTMUST00000053235.2;pct;4;11;17;19;8;2;19;22;20;20;27;6;8;4;10;2;5;2;8;5;1;5;3;2;1;0;3;2;1;1;458;2249;1643.5;1791;0.75;2388
OTTMUST00000144182.1;pct;1;1;2;3;1;1;4;4;10;8;11;0;2;0;2;0;0;1;2;0;1;0;2;0;1;0;0;0;0;2;117;528;611;411;0.57004160887656;721
OTTMUST00000097672.2;pct;49;58;105;48;123;48;131;137;154;261;210;34;39;58;39;16;22;11;32;40;19;27;34;24;18;12;17;15;8;19;545;11072;10437;10527;0.737443082311734;14275
OTTMUST00000073444.1;pct;12;4;22;6;22;5;16;25;23;73;50;12;10;9;14;1;4;3;9;11;5;9;6;3;9;2;4;7;1;4;183;2952;2912;2769;0.694681384846964;3986
OTTMUST00000126667.2;pct;14;60;25;44;33;42;91;74;122;105;120;11;17;11;6;2;24;5;8;14;10;5;13;4;20;12;11;9;6;18;197;1865;1788;1668;0.243006993006993;6864
OTTMUST00000151399.2;pct;17;15;13;9;21;10;32;32;24;61;41;6;12;12;4;5;5;5;9;9;10;1;4;6;7;1;1;3;5;2;212;1982;1900;1770;0.595158036314728;2974
OTTMUST00000152855.1;pct;0;1;4;2;6;1;7;8;8;13;13;1;3;0;1;0;0;4;1;3;0;1;0;1;1;1;3;1;1;0;48;513;632;465;0.666189111747851;698
OTTMUST00000033436.4;pct;0;49;2;30;1;37;84;42;71;44;54;1;7;1;1;0;9;0;1;1;0;1;2;0;5;0;0;1;0;13;708;1653;729.5;945;0.291307028360049;3244
OTTMUST00000042849.4;pct;0;1;12;10;3;7;23;14;20;26;27;5;2;3;1;0;3;0;0;1;1;1;1;1;8;2;2;0;1;5;146;812;756;666;0.404617253948967;1646
OTTMUST00000013179.2;pct;21;8;43;26;51;5;27;31;30;82;77;19;9;14;16;5;2;1;16;10;4;16;17;7;4;3;16;14;9;2;63;5892;6029;5829;0.968433294567204;6019
OTTMUST00000057140.2;pct;4;6;10;8;7;3;15;14;17;23;25;2;4;1;0;0;4;0;3;1;3;4;3;0;2;0;2;2;1;5;18;1416;1589;1398;0.92338177014531;1514
OTTMUST00000072233.1;pct;13;27;38;13;30;23;29;37;69;53;54;10;14;10;13;4;17;3;11;9;8;7;7;8;4;8;8;10;6;12;49;280;420.5;231;0.0552235237867559;4183
OTTMUST00000128956.3;pct;19;43;40;45;59;22;88;67;84;113;81;19;13;20;20;8;10;3;23;10;14;18;12;11;12;13;10;17;8;14;828;4002;2933.5;3174;0.448178480655182;7082
OTTMUST00000058284.1;pct;8;65;18;23;10;38;97;70;81;70;86;3;14;5;9;4;21;3;4;7;4;4;3;4;10;5;2;10;4;13;441;2487;2128;2046;0.445945945945946;4588
OTTMUST00000034214.1;pct;10;9;28;4;12;14;21;25;37;57;41;9;9;4;6;4;5;2;3;3;8;4;4;3;6;3;5;5;1;2;359;1922;1628;1563;0.509286412512219;3069
OTTMUST00000078904.1;pct;5;5;14;21;4;11;22;14;21;46;38;6;2;2;0;1;6;1;5;3;2;2;2;0;4;4;5;5;2;6;247;1822;1713;1575;0.783192441571357;2011
OTTMUST00000079077.1;pct;42;10;42;18;51;14;38;53;64;101;68;21;16;14;23;12;9;1;17;14;19;13;16;4;8;6;11;11;8;4;383;3290;3107;2907;0.50547730829421;5751
OTTMUST00000137801.2;pct;0;2;3;2;1;3;4;3;5;7;8;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;2;2;0;2;27;96;269;69;0.210365853658537;328
OTTMUST00000088766.1;pct;20;25;41;33;63;34;96;98;87;220;143;11;20;17;17;12;11;1;13;15;14;12;8;4;12;11;17;20;13;7;131;7583;7652;7452;0.838433843384338;8888
OTTMUST00000139807.2;pct;8;4;14;7;16;4;7;15;12;41;24;2;7;6;13;1;0;1;5;3;3;2;6;2;5;1;4;3;0;3;2;1898;1944;1896;0.998420221169036;1899
OTTMUST00000079223.4;pct;1;6;1;2;5;2;5;8;6;15;12;1;1;2;1;2;2;0;1;1;2;0;0;1;2;0;0;1;1;1;199;325;251;126;0.234200743494424;538
OTTMUST00000059742.1;pct;4;13;9;12;15;10;25;20;34;58;39;5;7;6;5;2;2;1;2;2;6;0;5;5;7;2;1;1;2;5;38;1400;1562;1362;0.543495610534717;2506
OTTMUST00000063293.1;pct;1;5;5;8;7;8;8;10;5;19;11;3;3;2;4;2;5;0;1;1;3;2;3;2;2;1;5;5;3;3;0;528;578;528;0.522772277227723;1010
OTTMUST00000096192.4;pct;19;28;34;13;23;13;31;24;49;41;26;8;8;9;11;1;5;1;8;3;9;3;14;8;7;8;5;5;2;2;246;1068;1016.5;822;0.264904930712214;3103
OTTMUST00000036008.4;pct;0;37;5;13;3;25;71;41;43;25;42;0;5;0;1;1;14;0;0;0;0;0;1;1;7;2;0;2;2;8;986;1925;685;939;0.388176932616784;2419
OTTMUST00000157717.1;pct;15;4;28;10;28;6;30;28;35;63;53;10;9;10;10;4;6;2;10;5;4;6;12;3;3;2;3;3;2;5;556;3892;3454;3336;0.822079842286841;4058
OTTMUST00000061917.1;pct;2;2;7;1;5;7;12;13;9;22;17;3;7;2;6;0;0;0;8;2;2;3;3;0;1;1;0;2;0;0;181;1276;1274;1095;0.749486652977413;1461
OTTMUST00000136583.3;pct;2;4;3;4;7;4;2;5;12;12;8;2;0;1;2;1;0;0;1;1;1;0;2;0;0;0;2;0;1;0;1;574;623;573;0.847633136094675;676
OTTMUST00000113805.2;pct;10;49;21;38;13;26;110;68;64;67;97;3;6;3;6;3;19;3;6;1;5;4;5;3;21;5;5;2;1;19;412;1486;1269.5;1074;0.20523600229314;5233
OTTMUST00000050374.3;pct;0;1;3;0;2;1;3;5;6;3;4;0;1;0;1;0;3;0;1;1;0;0;0;0;0;1;2;1;0;1;1;328;327;327;0.987915407854985;331
